WorldX,WorldZ,AnalyticGrad,FDGrad,AnalyticHess,FDHess
-0.189394,-0.229798,-0.408154,-0.407539,1.16953,1.45286
-0.184343,-0.229798,-0.444761,-0.444077,1.15909,1.51992
-0.179293,-0.229798,-0.484333,-0.483565,1.35046,1.57207
-0.174242,-0.229798,-0.540898,-0.540398,0.660144,1.11014
-0.169192,-0.229798,-0.562096,-0.561364,0.837823,1.52737
-0.164141,-0.229798,-0.619523,-0.619471,-0.0336131,0.25332
-0.159091,-0.229798,-0.643135,-0.643164,0.127241,0.178814
-0.15404,-0.229798,-0.66647,-0.666439,0.343422,0.201166
-0.14899,-0.229798,-0.669285,-0.669822,-0.716848,-0.849366
-0.143939,-0.229798,-0.692182,-0.692449,-0.347458,-0.521541
-0.138889,-0.229798,-0.722895,-0.723511,-1.1035,-1.11759
-0.133838,-0.229798,-0.708534,-0.7089,-0.583903,-0.566244
-0.128788,-0.229798,-0.776715,-0.777133,-0.957227,-0.827014
-0.123737,-0.229798,-0.771793,-0.77223,-0.961649,-0.976026
-0.118687,-0.229798,-0.801694,-0.802047,-0.936831,-0.521541
-0.113636,-0.229798,-0.800523,-0.800714,-0.746115,-0.305474
-0.108586,-0.229798,-0.870866,-0.871263,-0.560189,-0.633299
-0.103535,-0.229798,-0.876474,-0.876509,0.25164,0.193715
-0.0984849,-0.229798,-0.866864,-0.866987,-0.304648,-0.141561
-0.0934343,-0.229798,-0.879106,-0.878729,0.73695,0.849366
-0.0883838,-0.229798,-0.869582,-0.869177,0.688819,1.02445
-0.0833333,-0.229798,-0.905282,-0.904664,1.14073,1.44169
-0.0782828,-0.229798,-0.945302,-0.944938,0.684372,0.871718
-0.0732323,-0.229798,-1.03809,-1.03742,1.1464,1.39326
-0.0681818,-0.229798,-1.05385,-1.05322,1.20631,1.36346
-0.0631313,-0.229798,-1.04982,-1.04925,1.28196,1.24797
-0.0580808,-0.229798,-1.10037,-1.09928,2.06241,2.36183
-0.0530303,-0.229798,-1.16598,-1.16452,2.77049,3.09572
-0.0479798,-0.229798,-1.18482,-1.18336,2.97501,3.1516
-0.0429293,-0.229798,-1.18583,-1.18425,3.28621,3.36021
-0.0378788,-0.229798,-1.169,-1.1668,4.27933,4.54858
-0.0328283,-0.229798,-1.21502,-1.21282,4.28168,4.56348
-0.0277778,-0.229798,-1.21801,-1.21556,4.78126,5.08409
-0.0227273,-0.229798,-1.14918,-1.14627,5.60995,5.97024
-0.0176768,-0.229798,-1.16328,-1.16028,5.79169,6.13247
-0.0126263,-0.229798,-1.2407,-1.23692,7.35312,7.67782
-0.00757576,-0.229798,-1.17575,-1.17186,7.54904,7.91252
-0.00252525,-0.229798,-1.20539,-1.20133,7.83278,8.24965
0.00252525,-0.229798,-1.21235,-1.20797,8.42022,8.94256
0.00757576,-0.229798,-1.16847,-1.16406,8.30661,8.90717
0.0126263,-0.229798,-1.20505,-1.20049,8.7184,9.21264
0.0176768,-0.229798,-1.21797,-1.21321,9.23622,9.65595
0.0227273,-0.229798,-1.13795,-1.13323,9.10709,9.57399
0.0277778,-0.229798,-1.16281,-1.1576,10.0157,10.6022
0.0328283,-0.229798,-1.16245,-1.1573,9.90811,10.4308
0.0378788,-0.229798,-1.15041,-1.1452,10.1026,10.5537
0.0429293,-0.229798,-1.1064,-1.10114,10.4477,10.7326
0.0479798,-0.229798,-1.09495,-1.08922,10.9967,11.5633
0.0530303,-0.229798,-1.13474,-1.12908,11.268,11.608
0.0580808,-0.229798,-1.12394,-1.11774,11.9792,12.5021
0.0631313,-0.229798,-1.17299,-1.16646,12.3461,13.1577
0.0681818,-0.229798,-1.09664,-1.0903,12.3718,12.8672
0.0732323,-0.229798,-1.11294,-1.10625,12.7289,13.4632
0.0782828,-0.229798,-1.02905,-1.02248,12.5718,13.262
0.0833333,-0.229798,-0.987436,-0.980578,12.966,13.8655
0.0883838,-0.229798,-0.965952,-0.959441,12.9332,13.2471
0.0934343,-0.229798,-0.887801,-0.88115,12.8525,13.5154
0.0984849,-0.229798,-0.838197,-0.831418,13.1997,13.7538
0.103535,-0.229798,-0.788941,-0.782214,13.3146,13.7687
0.108586,-0.229798,-0.745395,-0.738293,13.6806,14.3051
0.113636,-0.229798,-0.74087,-0.733271,14.6881,15.4078
0.118687,-0.229798,-0.744663,-0.736684,14.9839,15.9144
0.123737,-0.229798,-0.697705,-0.68973,14.9788,15.9591
0.128788,-0.229798,-0.659243,-0.651792,14.5993,15.3184
0.133838,-0.229798,-0.566155,-0.558466,14.3412,15.3035
0.138889,-0.229798,-0.514745,-0.507161,14.4919,15.08
0.143939,-0.229798,-0.528803,-0.521302,14.587,15.4227
0.14899,-0.229798,-0.493853,-0.486001,14.5312,15.7207
0.15404,-0.229798,-0.447453,-0.439659,14.5219,15.8995
0.159091,-0.229798,-0.445776,-0.43793,14.6927,15.8697
0.164141,-0.229798,-0.403967,-0.396341,14.6643,15.4227
0.169192,-0.229798,-0.397176,-0.389338,14.906,16.0485
0.174242,-0.229798,-0.378678,-0.370264,15.9751,17.2108
0.179293,-0.229798,-0.29583,-0.287622,15.8581,16.6595
0.184343,-0.229798,-0.251235,-0.24341,15.418,15.6462
0.189394,-0.229798,-0.264973,-0.256479,15.8049,17.0916
0.194444,-0.229798,-0.235391,-0.226766,16.2006,17.2853
0.199495,-0.229798,-0.196474,-0.187904,16.2282,16.8085
0.204545,-0.229798,-0.135565,-0.127167,16.1724,16.8532
0.209596,-0.229798,-0.0706923,-0.0626445,16.1295,16.2423
0.214646,-0.229798,-0.0248929,-0.015974,16.4821,17.6877
0.219697,-0.229798,-0.0254754,-0.0169277,16.5038,16.8532
0.224747,-0.229798,0.0567809,0.0649691,16.2659,16.4062
0.229798,-0.229798,0.0832286,0.0910312,16.1336,15.9144
0.234848,-0.229798,0.103984,0.112474,16.0715,16.9128
0.239899,-0.229798,0.122887,0.129625,13.6129,13.6495
0.244949,-0.229798,0.153673,0.1591,11.2186,11.0865
0.25,-0.229798,0.148158,0.151351,6.52639,6.83963
-0.25,-0.224747,-0.516078,-0.508972,10.9782,14.0592
-0.244949,-0.224747,-0.45975,-0.45447,8.29859,10.6245
-0.239899,-0.224747,-0.413539,-0.409767,5.42465,7.59959
-0.234848,-0.224747,-0.362423,-0.359073,5.12388,6.79493
-0.229798,-0.224747,-0.393674,-0.390802,4.46846,5.85616
-0.224747,-0.224747,-0.350521,-0.348173,3.74172,4.85405
-0.219697,-0.224747,-0.352272,-0.350218,3.19594,4.04566
-0.214646,-0.224747,-0.34088,-0.338886,3.31902,3.99724
-0.209596,-0.224747,-0.345686,-0.34453,1.96399,2.39164
-0.204545,-0.224747,-0.343113,-0.342302,1.73362,1.87755
-0.199495,-0.224747,-0.376956,-0.376195,1.18248,1.54227
-0.194444,-0.224747,-0.367788,-0.367172,1.07297,1.3113
-0.189394,-0.224747,-0.388897,-0.388786,0.318068,0.506639
-0.184343,-0.224747,-0.426323,-0.42621,0.236606,0.342727
-0.179293,-0.224747,-0.466961,-0.466637,0.459338,0.629574
-0.174242,-0.224747,-0.524689,-0.524625,-0.0536325,0.141561
-0.169192,-0.224747,-0.542387,-0.542462,-0.0493292,-0.13411
-0.164141,-0.224747,-0.597956,-0.598483,-0.96589,-0.983477
-0.159091,-0.224747,-0.622756,-0.623181,-0.786774,-0.841915
-0.15404,-0.224747,-0.645428,-0.645779,-0.668154,-0.581145
-0.14899,-0.224747,-0.644587,-0.645399,-1.61144,-1.40816
-0.143939,-0.224747,-0.666343,-0.667311,-1.38089,-1.60933
-0.138889,-0.224747,-0.695658,-0.69686,-2.03565,-2.33203
-0.133838,-0.224747,-0.683846,-0.684619,-1.52865,-1.40816
-0.128788,-0.224747,-0.752509,-0.753738,-1.90085,-2.08616
-0.123737,-0.224747,-0.745534,-0.746697,-1.94589,-2.25008
-0.118687,-0.224747,-0.773417,-0.774316,-1.98912,-1.83284
-0.113636,-0.224747,-0.77004,-0.770837,-1.85242,-1.62423
-0.108586,-0.224747,-0.839268,-0.840329,-1.77591,-1.9595
-0.103535,-0.224747,-0.847272,-0.847921,-0.910875,-1.19954
-0.0984849,-0.224747,-0.836379,-0.837117,-1.39284,-1.39326
-0.0934343,-0.224747,-0.847139,-0.847481,-0.459323,-0.573695
-0.0883838,-0.224747,-0.836439,-0.836775,-0.47075,-0.447035
-0.0833333,-0.224747,-0.871635,-0.871755,-0.124688,0.0111759
-0.0782828,-0.224747,-0.911177,-0.911374,-0.516114,-0.368804
-0.0732323,-0.224747,-1.00189,-1.00211,-0.149094,-0.160187
-0.0681818,-0.224747,-1.01828,-1.01823,-0.0187078,0.245869
-0.0631313,-0.224747,-1.01129,-1.0114,-0.0516934,-0.00372529
-0.0580808,-0.224747,-1.0155,-1.01513,0.70102,0.834465
-0.0530303,-0.224747,-1.07965,-1.07893,1.34001,1.48639
-0.0479798,-0.224747,-1.10018,-1.09937,1.58126,1.68011
-0.0429293,-0.224747,-1.13578,-1.13475,2.0144,2.21282
-0.0378788,-0.224747,-1.07436,-1.07293,2.89888,2.90945
-0.0328283,-0.224747,-1.11968,-1.11825,2.93776,3.00817
-0.0277778,-0.224747,-1.12264,-1.12087,3.42883,3.64706
-0.0227273,-0.224747,-1.05511,-1.05292,4.19088,4.47128
-0.0176768,-0.224747,-1.06859,-1.06631,4.41055,4.65976
-0.0126263,-0.224747,-1.14559,-1.14254,5.88334,6.20075
-0.00757576,-0.224747,-1.08079,-1.07765,6.13743,6.41309
-0.00252525,-0.224747,-1.11032,-1.10701,6.38496,6.70552
0.00252525,-0.224747,-1.14507,-1.14132,7.15084,7.59959
0.00757576,-0.224747,-1.1014,-1.09766,7.10592,7.54744
0.0126263,-0.224747,-1.1371,-1.13324,7.47983,7.83428
0.0176768,-0.224747,-1.14943,-1.14527,7.88913,8.35583
0.0227273,-0.224747,-1.06916,-1.06519,7.85188,8.14348
0.0277778,-0.224747,-1.0936,-1.08899,8.70026,9.30205
0.0328283,-0.224747,-1.0936,-1.08907,8.60195,9.10461
0.0378788,-0.224747,-1.08212,-1.07751,8.82708,9.28342
0.0429293,-0.224747,-1.03844,-1.03382,9.13841,9.47714
0.0479798,-0.224747,-1.02769,-1.02266,9.65342,10.2185
0.0530303,-0.224747,-1.06831,-1.06315,9.97722,10.4532
0.0580808,-0.224747,-1.05511,-1.04979,10.6691,10.8629
0.0631313,-0.224747,-1.10364,-1.09798,11.0836,11.4664
0.0681818,-0.224747,-1.02558,-1.01975,11.142,11.7794
0.0732323,-0.224747,-1.05491,-1.04876,11.7344,12.3158
0.0782828,-0.224747,-0.970565,-0.964746,11.6029,11.8017
0.0833333,-0.224747,-0.929538,-0.923149,11.9531,12.7852
0.0883838,-0.224747,-0.965132,-0.95877,12.2782,12.7256
0.0934343,-0.224747,-0.887611,-0.881195,12.169,12.8373
0.0984849,-0.224747,-0.83767,-0.831045,12.4778,13.195
0.103535,-0.224747,-0.75806,-0.751227,12.8253,13.6197
0.108586,-0.224747,-0.76093,-0.753745,13.3076,14.1859
0.113636,-0.224747,-0.751053,-0.744179,14.421,14.3945
0.118687,-0.224747,-0.757546,-0.749797,14.6945,15.825
0.123737,-0.224747,-0.714374,-0.70712,14.5953,15.0502
0.128788,-0.224747,-0.680321,-0.673115,14.1863,14.8118
0.133838,-0.224747,-0.586926,-0.579685,13.9354,14.5882
0.138889,-0.224747,-0.537208,-0.529438,14.0619,15.6313
0.143939,-0.224747,-0.553176,-0.545427,14.1447,15.4078
0.14899,-0.224747,-0.51437,-0.506788,14.1711,15.1992
0.15404,-0.224747,-0.440695,-0.433624,13.9666,14.3796
0.159091,-0.224747,-0.433932,-0.426874,14.2853,14.4243
0.164141,-0.224747,-0.377346,-0.369176,14.6891,16.0336
0.169192,-0.224747,-0.363033,-0.355005,15.2085,16.3913
0.174242,-0.224747,-0.358442,-0.350162,15.7807,16.4509
0.179293,-0.224747,-0.290985,-0.282973,15.1932,15.7654
0.184343,-0.224747,-0.240774,-0.233129,15.023,15.5121
0.189394,-0.224747,-0.244975,-0.236884,15.6218,16.3764
0.194444,-0.224747,-0.213186,-0.204831,16.1972,16.9426
0.199495,-0.224747,-0.187938,-0.179604,15.8195,16.8383
0.204545,-0.224747,-0.137283,-0.129551,15.337,15.6611
0.209596,-0.224747,-0.0687692,-0.060454,15.2906,16.5403
0.214646,-0.224747,-0.037093,-0.0292808,15.1462,15.6611
0.219697,-0.224747,-0.0321535,-0.0240505,15.1283,16.138
0.224747,-0.224747,0.0505146,0.0579655,14.6273,14.9608
0.229798,-0.224747,0.0660973,0.0735223,13.9627,14.8565
0.234848,-0.224747,0.0729657,0.0798255,13.2113,13.8134
0.239899,-0.224747,0.0865538,0.0918358,10.9187,10.9375
0.244949,-0.224747,0.114213,0.118002,8.07897,7.79331
0.25,-0.224747,0.0994967,0.101045,4.13205,3.42727
-0.25,-0.219697,-0.529763,-0.522986,10.9434,13.5675
-0.244949,-0.219697,-0.477756,-0.472441,8.48295,10.6469
-0.239899,-0.219697,-0.427399,-0.423767,5.50969,7.23451
-0.234848,-0.219697,-0.371608,-0.368208,5.0965,6.88434
-0.229798,-0.219697,-0.401795,-0.399057,4.51782,5.56186
-0.224747,-0.219697,-0.356559,-0.354346,3.65061,4.4629
-0.219697,-0.219697,-0.34371,-0.342052,2.70012,3.43472
-0.214646,-0.219697,-0.333763,-0.33205,2.87915,3.48315
-0.209596,-0.219697,-0.347589,-0.346415,2.06297,2.51085
-0.204545,-0.219697,-0.339859,-0.33889,1.50524,2.00421
-0.199495,-0.219697,-0.36005,-0.359714,0.481217,0.782311
-0.194444,-0.219697,-0.35387,-0.353575,0.398962,0.700355
-0.189394,-0.219697,-0.383274,-0.383161,0.14085,0.312924
-0.184343,-0.219697,-0.414081,-0.414126,-0.18862,0
-0.179293,-0.219697,-0.450774,-0.450794,-0.136835,-0.0372529
-0.174242,-0.219697,-0.506836,-0.507243,-0.760571,-0.655651
-0.169192,-0.219697,-0.527331,-0.527807,-0.669793,-0.722706
-0.164141,-0.219697,-0.546453,-0.547051,-1.21636,-1.14739
-0.159091,-0.219697,-0.568585,-0.569165,-1.15768,-1.09524
-0.15404,-0.219697,-0.58849,-0.589296,-1.1956,-1.55717
-0.14899,-0.219697,-0.585495,-0.586659,-2.00739,-2.07871
-0.143939,-0.219697,-0.608902,-0.609778,-1.80048,-1.63168
-0.138889,-0.219697,-0.635579,-0.636883,-2.42522,-2.43634
-0.133838,-0.219697,-0.62141,-0.622466,-2.0413,-2.19792
-0.128788,-0.219697,-0.690932,-0.692256,-2.4003,-2.48849
-0.123737,-0.219697,-0.682611,-0.683829,-2.44,-2.22027
-0.118687,-0.219697,-0.714375,-0.715747,-2.41706,-2.70456
-0.113636,-0.219697,-0.710064,-0.711285,-2.30051,-2.25753
-0.108586,-0.219697,-0.779527,-0.780731,-2.29233,-2.39909
-0.103535,-0.219697,-0.782695,-0.783503,-1.53249,-1.41561
-0.0984849,-0.219697,-0.772185,-0.773333,-1.92333,-2.13832
-0.0934343,-0.219697,-0.815572,-0.816274,-1.15136,-1.33738
-0.0883838,-0.219697,-0.80566,-0.806242,-1.08063,-1.11014
-0.0833333,-0.219697,-0.840994,-0.841442,-0.812122,-0.83074
-0.0782828,-0.219697,-0.87996,-0.880551,-1.17532,-1.08406
-0.0732323,-0.219697,-0.968192,-0.968631,-0.873795,-0.797212
-0.0681818,-0.219697,-0.985155,-0.985552,-0.734938,-0.756234
-0.0631313,-0.219697,-0.977567,-0.978045,-0.77448,-1.00583
-0.0580808,-0.219697,-0.980571,-0.980664,-0.059092,-0.149012
-0.0530303,-0.219697,-1.04704,-1.04674,0.555393,0.707805
-0.0479798,-0.219697,-1.0655,-1.06515,0.800768,0.752509
-0.0429293,-0.219697,-1.10083,-1.1002,1.19912,1.32993
-0.0378788,-0.219697,-1.0382,-1.0372,2.04518,2.06195
-0.0328283,-0.219697,-1.08496,-1.08392,2.09039,2.17743
-0.0277778,-0.219697,-1.08921,-1.08787,2.59268,2.76417
-0.0227273,-0.219697,-1.02077,-1.01905,3.30065,3.50876
-0.0176768,-0.219697,-1.03341,-1.03156,3.58207,3.76231
-0.0126263,-0.219697,-1.14853,-1.14602,4.77582,5.0962
-0.00757576,-0.219697,-1.08375,-1.0811,5.07111,5.37187
-0.00252525,-0.219697,-1.11315,-1.11041,5.30866,5.55441
0.00252525,-0.219697,-1.14935,-1.14614,6.04205,6.44103
0.00757576,-0.219697,-1.13199,-1.12876,6.2712,6.54161
0.0126263,-0.219697,-1.16788,-1.16437,6.60189,7.02962
0.0176768,-0.219697,-1.17959,-1.17595,6.94008,7.29412
0.0227273,-0.219697,-1.09909,-1.09551,6.95232,7.18981
0.0277778,-0.219697,-1.12243,-1.11832,7.76977,8.28132
0.0328283,-0.219697,-1.12263,-1.11866,7.68636,7.99447
0.0378788,-0.219697,-1.11032,-1.10619,7.96977,8.3223
0.0429293,-0.219697,-1.06713,-1.06287,8.23138,8.49739
0.0479798,-0.219697,-1.0546,-1.05,8.75425,9.24244
0.0530303,-0.219697,-1.09699,-1.09228,9.115,9.50694
0.0580808,-0.219697,-1.0502,-1.04522,9.78691,10.3489
0.0631313,-0.219697,-1.09779,-1.0922,10.2423,11.1982
0.0681818,-0.219697,-1.02051,-1.01492,10.2797,11.3174
0.0732323,-0.219697,-1.05101,-1.04539,10.8481,11.3919
0.0782828,-0.219697,-0.967413,-0.961795,10.7432,11.2727
0.0833333,-0.219697,-0.926419,-0.920549,11.0746,11.7198
0.0883838,-0.219697,-0.960019,-0.954106,11.5342,11.8613
0.0934343,-0.219697,-0.880003,-0.874042,11.4624,12.286
0.0984849,-0.219697,-0.830313,-0.824176,11.7172,12.3531
0.103535,-0.219697,-0.75375,-0.747532,12.0427,12.3158
0.108586,-0.219697,-0.757306,-0.750735,12.5264,13.0385
0.113636,-0.219697,-0.751297,-0.744268,13.5528,14.2604
0.118687,-0.219697,-0.760219,-0.752792,13.8043,14.8863
0.123737,-0.219697,-0.715804,-0.708565,13.7303,14.32
0.128788,-0.219697,-0.68414,-0.67693,13.3304,14.3945
0.133838,-0.219697,-0.592131,-0.585362,13.0435,13.4855
0.138889,-0.219697,-0.544992,-0.538483,13.1543,13.5452
0.143939,-0.219697,-0.559292,-0.55182,13.2814,14.7819
0.14899,-0.219697,-0.509613,-0.502437,13.6125,14.4541
0.15404,-0.219697,-0.431693,-0.42446,13.51,14.469
0.159091,-0.219697,-0.393183,-0.385925,13.7892,14.7223
0.164141,-0.219697,-0.350981,-0.343919,13.6292,14.1412
0.169192,-0.219697,-0.349467,-0.342354,13.7086,14.7074
0.174242,-0.219697,-0.34208,-0.334799,14.2839,14.6925
0.179293,-0.219697,-0.264709,-0.257611,14.0858,13.873
0.184343,-0.219697,-0.216041,-0.208721,13.939,14.3796
0.189394,-0.219697,-0.224591,-0.217259,14.4127,14.6627
0.194444,-0.219697,-0.207516,-0.200048,14.5555,14.767
0.199495,-0.219697,-0.17801,-0.170588,14.2164,14.9757
0.204545,-0.219697,-0.124724,-0.117049,13.8043,15.2141
0.209596,-0.219697,-0.0662318,-0.0593513,13.4094,13.4855
0.214646,-0.219697,-0.0295043,-0.0227094,13.2116,13.5601
0.219697,-0.219697,-0.0216778,-0.0147521,13.2462,13.7985
0.224747,-0.219697,0.0512141,0.0578165,12.3894,13.4557
0.229798,-0.219697,0.0489188,0.0549704,11.5031,12.1444
0.234848,-0.219697,0.0514524,0.0567436,10.7062,10.7139
0.239899,-0.219697,0.0698529,0.0736415,7.89132,7.82311
0.244949,-0.219697,0.0835372,0.0860989,5.75854,5.52833
0.25,-0.219697,0.063525,0.0642315,2.07481,1.63168
-0.25,-0.214646,-0.502176,-0.494517,11.4271,14.9384
-0.244949,-0.214646,-0.453765,-0.448257,8.46934,10.8927
-0.239899,-0.214646,-0.436059,-0.432543,5.51546,7.16746
-0.234848,-0.214646,-0.375273,-0.37206,4.75821,6.53416
-0.229798,-0.214646,-0.425726,-0.422969,4.22389,5.49853
-0.224747,-0.214646,-0.385324,-0.383049,3.60877,4.56721
-0.219697,-0.214646,-0.364378,-0.362739,2.41689,3.23728
-0.214646,-0.214646,-0.340409,-0.339039,2.16896,2.8275
-0.209596,-0.214646,-0.360966,-0.360034,1.51238,1.93715
-0.204545,-0.214646,-0.359199,-0.358313,1.36262,1.95205
-0.199495,-0.214646,-0.380367,-0.380099,0.352413,0.663102
-0.194444,-0.214646,-0.365603,-0.365585,-0.06126,0.0149012
-0.189394,-0.214646,-0.385265,-0.3855,-0.601444,-0.312924
-0.184343,-0.214646,-0.424035,-0.424266,-0.671488,-0.394881
-0.179293,-0.214646,-0.452545,-0.453092,-0.91274,-0.864267
-0.174242,-0.214646,-0.468482,-0.46923,-1.37837,-1.40071
-0.169192,-0.214646,-0.486484,-0.487067,-1.41086,-1.08033
-0.164141,-0.214646,-0.506742,-0.507824,-1.89129,-2.04891
-0.159091,-0.214646,-0.528489,-0.529408,-1.88139,-1.85519
-0.15404,-0.214646,-0.550361,-0.551283,-1.86425,-1.9297
-0.14899,-0.214646,-0.546201,-0.547625,-2.53993,-2.63005
-0.143939,-0.214646,-0.564385,-0.565946,-2.55311,-3.12179
-0.138889,-0.214646,-0.591064,-0.592835,-3.10491,-3.30061
-0.133838,-0.214646,-0.577325,-0.578791,-2.72693,-2.74181
-0.128788,-0.214646,-0.675878,-0.677772,-3.28536,-3.59118
-0.123737,-0.214646,-0.6656,-0.667565,-3.36254,-3.8892
-0.118687,-0.214646,-0.696182,-0.697978,-3.34574,-3.72529
-0.113636,-0.214646,-0.690849,-0.692554,-3.28365,-3.23355
-0.108586,-0.214646,-0.761751,-0.763386,-3.27006,-3.08454
-0.103535,-0.214646,-0.766092,-0.767372,-2.5049,-2.47359
-0.0984849,-0.214646,-0.754686,-0.756226,-2.82472,-2.92808
-0.0934343,-0.214646,-0.794763,-0.795916,-1.8655,-1.9595
-0.0883838,-0.214646,-0.782414,-0.783402,-1.83909,-1.96695
-0.0833333,-0.214646,-0.810095,-0.810869,-1.37784,-1.49757
-0.0782828,-0.214646,-0.881936,-0.88276,-1.73112,-1.49757
-0.0732323,-0.214646,-0.969934,-0.970755,-1.48533,-1.52364
-0.0681818,-0.214646,-0.987266,-0.987995,-1.29463,-1.42679
-0.0631313,-0.214646,-0.980837,-0.981595,-1.37036,-1.44169
-0.0580808,-0.214646,-0.982981,-0.983357,-0.667315,-0.745058
-0.0530303,-0.214646,-1.05027,-1.05029,-0.0808091,-0.0484288
-0.0479798,-0.214646,-1.06648,-1.06641,0.156134,0.149012
-0.0429293,-0.214646,-1.13433,-1.13402,0.669919,0.70408
-0.0378788,-0.214646,-1.07119,-1.07046,1.49874,1.51619
-0.0328283,-0.214646,-1.11707,-1.11633,1.54987,1.53296
-0.0277778,-0.214646,-1.12128,-1.12022,2.03571,2.16858
-0.0227273,-0.214646,-1.08808,-1.08681,2.42791,2.58279
-0.0176768,-0.214646,-1.0985,-1.0971,2.69971,2.84286
-0.0126263,-0.214646,-1.21428,-1.21229,3.85954,4.00282
-0.00757576,-0.214646,-1.14913,-1.14699,4.18181,4.33624
-0.00252525,-0.214646,-1.17859,-1.17632,4.42615,4.6026
0.00252525,-0.214646,-1.21534,-1.21262,5.15344,5.49853
0.00757576,-0.214646,-1.19951,-1.19662,5.41463,5.74812
0.0126263,-0.214646,-1.19821,-1.1954,5.4936,5.7444
0.0176768,-0.214646,-1.20779,-1.20473,5.79451,6.16535
0.0227273,-0.214646,-1.09878,-1.09567,6.03618,6.19888
0.0277778,-0.214646,-1.14211,-1.13842,7.08325,7.50273
0.0328283,-0.214646,-1.14437,-1.14078,6.99402,7.24196
0.0378788,-0.214646,-1.1333,-1.12942,7.28167,7.75978
0.0429293,-0.214646,-1.08915,-1.08517,7.53455,7.94232
0.0479798,-0.214646,-1.07761,-1.07328,8.01619,8.69855
0.0530303,-0.214646,-1.12013,-1.11586,8.40976,8.70973
0.0580808,-0.214646,-1.07346,-1.0687,9.01482,9.48459
0.0631313,-0.214646,-1.09488,-1.09014,9.21404,9.6038
0.0681818,-0.214646,-1.01461,-1.0099,9.29926,9.41008
0.0732323,-0.214646,-1.01205,-1.00667,9.88767,10.7437
0.0782828,-0.214646,-0.924935,-0.919878,9.85248,10.1775
0.0833333,-0.214646,-0.887763,-0.882395,10.0953,10.7884
0.0883838,-0.214646,-0.923517,-0.917941,10.5658,11.2131
0.0934343,-0.214646,-0.843974,-0.838548,10.47,10.781
0.0984849,-0.214646,-0.801385,-0.795603,10.865,11.6974
0.103535,-0.214646,-0.725664,-0.719771,11.2212,11.7645
0.108586,-0.214646,-0.695767,-0.689477,11.6362,12.6511
0.113636,-0.214646,-0.692034,-0.685558,12.6188,13.3216
0.118687,-0.214646,-0.70114,-0.694692,12.8967,12.9491
0.123737,-0.214646,-0.661071,-0.654489,12.731,13.3663
0.128788,-0.214646,-0.629839,-0.623077,12.3698,13.724
0.133838,-0.214646,-0.523514,-0.517085,12.092,12.8597
0.138889,-0.214646,-0.466407,-0.460178,12.4603,12.815
0.143939,-0.214646,-0.47854,-0.471696,12.6186,13.7985
0.14899,-0.214646,-0.429634,-0.422642,12.9371,14.022
0.15404,-0.214646,-0.356509,-0.349432,12.7411,13.8283
0.159091,-0.214646,-0.329069,-0.322893,12.6922,12.8597
0.164141,-0.214646,-0.32552,-0.318602,12.7433,13.9475
0.169192,-0.214646,-0.315821,-0.309005,13.0467,13.4855
0.174242,-0.214646,-0.283139,-0.276074,13.4687,14.2008
0.179293,-0.214646,-0.212189,-0.205323,13.1117,13.6644
0.184343,-0.214646,-0.176204,-0.169575,12.6819,13.4259
0.189394,-0.214646,-0.184425,-0.177309,13.0241,14.0369
0.194444,-0.214646,-0.163921,-0.157446,13.2419,13.1875
0.199495,-0.214646,-0.14349,-0.136957,12.7364,13.3216
0.204545,-0.214646,-0.0946942,-0.0884235,12.1812,12.6809
0.209596,-0.214646,-0.0574562,-0.0511408,12.0169,12.8746
0.214646,-0.214646,-0.0189161,-0.0126511,11.9106,12.368
0.219697,-0.214646,-0.015462,-0.00923872,11.6222,12.368
0.224747,-0.214646,0.0405234,0.0460595,10.5743,11.1461
0.229798,-0.214646,0.0361629,0.0409484,9.79454,9.87947
0.234848,-0.214646,0.0366265,0.0407845,8.6692,8.41916
0.239899,-0.214646,0.0509342,0.0537112,5.90924,5.73695
0.244949,-0.214646,0.0612571,0.0625625,3.98271,3.01003
0.25,-0.214646,0.0389319,0.0391006,0.964569,0.730157
-0.25,-0.209596,-0.507607,-0.5005,10.9742,14.1636
-0.244949,-0.209596,-0.444021,-0.438608,8.48444,10.7288
-0.239899,-0.209596,-0.429982,-0.426181,5.65231,7.48783
-0.234848,-0.209596,-0.368689,-0.365682,4.74592,6.07222
-0.229798,-0.209596,-0.408956,-0.406451,4.12358,4.99189
-0.224747,-0.209596,-0.372499,-0.370223,3.45783,4.57093
-0.219697,-0.209596,-0.356358,-0.354651,2.5699,3.38256
-0.214646,-0.209596,-0.324524,-0.323076,2.0869,2.89455
-0.209596,-0.209596,-0.335768,-0.334978,1.08733,1.67638
-0.204545,-0.209596,-0.353238,-0.352398,1.07761,1.57207
-0.199495,-0.209596,-0.389692,-0.389479,0.102365,0.506639
-0.194444,-0.209596,-0.378764,-0.378862,-0.223246,0.00745058
-0.189394,-0.209596,-0.392081,-0.392474,-0.99344,-0.812113
-0.184343,-0.209596,-0.420681,-0.42139,-1.43966,-1.43796
-0.179293,-0.209596,-0.454396,-0.455126,-1.48601,-1.36346
-0.174242,-0.209596,-0.475478,-0.47645,-1.74946,-1.9148
-0.169192,-0.209596,-0.491291,-0.492141,-1.83979,-1.71363
-0.164141,-0.209596,-0.526325,-0.527583,-2.71614,-2.50339
-0.159091,-0.209596,-0.548893,-0.550129,-2.72307,-2.44379
